,x,y,OSM_id,OSM_type,OSM_name,OSM_voltage,OSM_operator,comment,comment 2
TRINITE-VICTOR,7.3189743112252446,43.7471745555379,265745327.0,Polygon,Poste électrique de Trinité Victor,225000;63000;20000,RTE,,
PLAISANCE,2.518867020140813,48.86538235980727,299860588.0,Polygon,Poste électrique de Plaisance,225000,RTE,,
MAUGES (LES),-0.943969673221264,47.266791635167294,101217260.0,Polygon,Poste électrique des Mauges,225000;90000,RTE,,
ST-AVOLD,6.703650244433064,49.138535647845536,129378915.0,Polygon,Poste électrique de Saint-Avold,400000;225000;63000,RTE,,
LONGUENESSE,2.2284010620994508,50.74466647332216,147581013.0,Polygon,Poste électrique de Longuenesse,225000,RTE,,
MASQUET,-0.9497360052630132,44.61990008053884,135585545.0,Polygon,Poste électrique de Masquet,225000,RTE,,
MALGOVERT,6.791300772857452,45.61965627694959,273536873.0,Polygon,Poste électrique de Malgovert,225000;63000,RTE,,
PORT-JEROME,0.5512093847308251,49.482260090374346,247427865.0,Polygon,Poste électrique de Port-Jérôme,225000,RTE,,
CHESNOY (LE),2.866801125788492,48.38932172009288,79866837.0,Polygon,Poste électrique du Chesnoy,400000;225000;63000,RTE,,
SAINTES,-0.6127250674571586,45.751320358584096,105652455.0,Polygon,Poste électrique de Saintes,225000;90000;20000,RTE,,
VILLENEUVE-ST-GEORGES,2.4459707573836207,48.75429817906949,103365741.0,Polygon,Poste électrique de Villeneuve-Saint-Georges,225000,RTE,,
ORANGERIE (L),0.5767065154288868,46.84478261567661,152120009.0,Polygon,Poste électrique de L'Orangerie,225000,RTE,,
SIRMIERE,-1.4119844284079388,46.63432244916548,142505460.0,Polygon,Poste de Sirmière,225000;90000,RTE,,
HARCOURT (POSTE BLINDE),2.267887250737912,48.83391100578298,290139367.0,Polygon,Poste électrique Harcourt,225000;63000,RTE,,
ST-CALAIS,0.7289003087145033,47.91788589005952,147580990.0,Polygon,Poste électrique de Saint-Calais,225000;90000,RTE,,
LANEUVEVILLE,6.234825399438029,48.64882271440957,125003945.0,Polygon,Poste électrique Laneuveville,225000,RTE,,
SAUVETERRE-DE-GUYENNE,-0.0868719250040314,44.713932298819046,777545899.0,Polygon,Sauveterre de Guyenne,225000,Terega,,
LOGELBACH,7.306425645730408,48.08351871761683,118079877.0,Polygon,Poste électrique de Logelbach,400000,RTE,,
